TicketID,ExhibitionID,ArtistID,AttendeeName,AttendeeCity,Price,Qty,BookingDate,PaymentStatus
5138,5138,5138,Mrs. Robert,TYO,521.9,64,1995-04-02,False
5139,5139,5139, John,BER,317.13,31,9CHJEY,True
5140,5140,5140,Dr. John,BER,958.25,37,s3apvL,False
5141,5141,5141,Ms. Alice,PAR,993.99,75,2024-02-23,Y
5142,5142,5142,Mr. Emily,BOM,507.17,52,1965-09-04,False
5143,5143,5143, Michael,TYO,179.54,43,1979-03-04,Yes
5144,5144,5144,Dr. Olivia,TYO,52.06,35,2003-08-08,Y
5145,5145,5145, John,LON,939.44,44,2003-12-10,Y
5146,5146,5146,Mr. Alice,Berlin,920.4,52,2024-06-17,N
5147,5147,5147,Dr. Olivia,BOM,125.28,24,1953-10-24,No
5148,5148,5148, Olivia,Dubai,399.08,15,2013-10-27,N
5149,5149,5149,Mr. Michael,BER,577.12,40,1991-10-02,N
5150,5150,5150,Dr. Michael,PAR,181.31,8,2024-04-23,Yes
5151,5151,5151,Mrs. Sophia,Berlin,914.89,20,1961-09-04,
5152,5152,5152,Ms. Michael,DBX,792.09,24,1967-03-23,False
5153,5153,5153,Mr. John,NYC,989.99,23,1996-08-08,N
5154,5154,5154,Dr. Sophia,SYD,424.47,37,1976-08-26,Yes
5155,5155,5155, David,Berlin,592.87,12,2017-01-05,False
5156,5156,5156, Alice,NYC,482.94,30,2020-02-25,
5157,5157,5157, Sophia,London,525.43,72,1963-07-12,False
5158,5158,5158,Ms. David,BER,206.67,100,1969-11-12,N
5159,5159,5159,Mrs. Robert,DBX,532.24,72,1954-05-27,True
5160,5160,5160,Mrs. Michael,BOM,437.44,42,1977-06-19,N
5161,5161,5161,Mrs. David,PAR,548.08,77,1974-02-22,False
5162,5162,5162,Mr. Alice,TYO,925.98,57,1967-11-27,True
5163,5163,5163, Robert,SYD,236.65,40,1964-11-13,N
5164,5164,5164, Alice,Paris,673.17,68,1960-04-21,N
5165,5165,5165,Dr. David,London,840.78,36,1980-02-21,True
5166,5166,5166, David,BOM,934.64,11,2020-09-25,Y
5167,5167,5167, Robert,Mumbai,507.65,12,2024-08-17,Yes
5168,5168,5168,Mr. David,TYO,718.07,65,1958-07-21,N
5169,5169,5169,Ms. Michael,PAR,840.49,55,1970-02-12,Yes
5170,5170,5170,Mr. Emily,Dubai,510.11,77,2007-09-13,
5171,5171,5171,Dr. Emily,Paris,207.21,95,1964-12-02,False
5172,5172,5172,Mr. Michael,Berlin,263.68,96,2016-01-17,
5173,5173,5173,Ms. Robert,New York,261.61,30,2019-06-05,
5174,5174,5174,Mr. Emily,DBX,61.35,73,2016-06-27,Y
5175,5175,5175,Ms. Sophia,Paris,267.38,72,1969-02-12,N
5176,5176,5176,Mr. Sophia,Tokyo,142.83,35,2024-11-28,Yes
5177,5177,5177, Robert,BOM,74.97,50,2024-06-27,
5178,5178,5178,Ms. David,PAR,741.77,55,1981-11-04,Y
5179,5179,5179, David,Mumbai,813.87,52,2023-08-23,Y
5180,5180,5180, John,LON,387.68,58,1953-06-15,No
5181,5181,5181,Ms. John,BER,545.74,50,1977-02-15,Y
5182,5182,5182,Dr. Alice,Sydney,888.81,11,2023-02-24,False
5183,5183,5183,Dr. Alice,Mumbai,570.29,32,2008-04-15,False
5184,5184,5184,Mrs. Emily,Paris,226.31,1,1959-08-05,N
5185,5185,5185,Dr. Michael,Berlin,126.33,35,1978-01-11,No
5186,5186,5186,Dr. Sophia,TYO,20.2,88,1966-03-23,
5187,5187,5187, David,TYO,619.97,80,1992-04-15,N
5188,5188,5188,Mrs. Olivia,BER,610.13,81,1964-11-19,No
5189,5189,5189, Alice,Berlin,883.79,50,2006-09-16,
5190,5190,5190,Mrs. Emily,BOM,897.54,28,2000-07-06,
5191,5191,5191,Dr. Robert,TYO,526.05,39,1990-01-02,True
5192,5192,5192, Sophia,Paris,872.62,62,1983-01-25,
5193,5193,5193,Mrs. John,Berlin,276.61,47,1994-01-25,Yes
5194,5194,5194,Dr. Olivia,Tokyo,454.15,2,2020-09-23,True
5195,5195,5195,Dr. Alice,NYC,542.54,13,1982-12-14,True
5196,5196,5196,Mr. David,DBX,758.63,94,1971-01-02,Yes
5197,5197,5197,Ms. David,Sydney,904.05,21,2005-11-18,True
5198,5198,5198,Mr. David,BOM,375.12,27,1986-09-20,Y
5199,5199,5199,Ms. Robert,NYC,114.32,26,1988-03-16,Yes
5200,5200,5200,Dr. John,PAR,796.22,5,2006-03-18,True
5201,5201,5201, John,Sydney,890.97,78,1998-05-28,True
5202,5202,5202, David,London,729.27,46,1993-12-25,True
5203,5203,5203,Mrs. Sophia,New York,599.68,70,2022-09-27,
5204,5204,5204,Mrs. Emily,TYO,753.47,19,2020-07-11,
5205,5205,5205,Mrs. Michael,SYD,35.41,32,1951-03-08,No
5206,5206,5206,Dr. Robert,NYC,987.6,100,1979-02-02,Y
5207,5207,5207, Sophia,NYC,439.94,97,1969-04-17,
5208,5208,5208,Mr. Olivia,TYO,730.83,25,1992-09-20,Yes
5209,5209,5209, Robert,London,446.24,39,1980-12-04,True
5210,5210,5210, Michael,Sydney,85.58,71,1991-10-07,False
5211,5211,5211,Ms. David,PAR,181.41,84,1952-12-05,True
5212,5212,5212,Mr. Michael,DBX,441.74,80,1973-09-13,True
5213,5213,5213, Olivia,Mumbai,760.03,31,1990-06-10,Yes
5214,5214,5214, John,TYO,420.59,8,1985-09-07,Y
5215,5215,5215,Mr. Alice,LON,568.13,72,2023-09-26,N
5216,5216,5216,Ms. Robert,PAR,688.21,56,RkZumr,
5217,5217,5217,Dr. Michael,SYD,736.09,54,1997-04-17,False
5218,5218,5218,Dr. Emily,New York,593.39,83,1993-07-24,Y
5219,5219,5219,Mr. Robert,LON,378.14,29,1971-03-08,N
5220,5220,5220,Mrs. Alice,Dubai,192.13,24,1991-11-12,False
5221,5221,5221,Mrs. Sophia,BER,814.43,54,2004-07-27,False
5222,5222,5222,Dr. Olivia,NYC,885.08,69,1993-08-11,False
5223,5223,5223,Mrs. Sophia,LON,233.89,73,1962-10-21,Yes
5224,5224,5224, Emily,New York,186.2,49,6LpH9q,Yes
5225,5225,5225,Mrs. Olivia,BOM,12.04,96,1970-04-12,N
5226,5226,5226,Mr. Olivia,TYO,648.15,77,2021-09-01,N
5227,5227,5227,Ms. Alice,Paris,788.14,47,2020-10-24,N
5228,5228,5228,Dr. Alice,London,398.32,22,1955-02-20,False
5229,5229,5229,Mrs. Emily,London,716.05,53,1975-08-20,True
5230,5230,5230,Dr. David,Dubai,695.39,10,1974-10-26,
5231,5231,5231,Ms. Emily,TYO,283.32,99,2018-06-16,True
5232,5232,5232,Mrs. David,NYC,454.82,93,1982-05-21,False
5233,5233,5233,Dr. Olivia,BER,51.34,82,1966-09-05,Y
5234,5234,5234,Mr. Alice,TYO,31.43,55,2022-06-21,False
5235,5235,5235,Mrs. Sophia,DBX,93.12,72,1994-04-26,Yes
5236,5236,5236,Ms. Robert,NYC,969.25,86,1961-03-13,True
5237,5237,5237,Dr. Robert,DBX,17.0,88,1956-04-24,
5238,5238,5238,Dr. David,Mumbai,342.68,74,1970-10-04,
5239,5239,5239,Dr. John,NYC,149.07,78,2019-06-27,True
5240,5240,5240,Dr. Sophia,Dubai,226.19,20,1958-10-17,No
5241,5241,5241,Ms. Michael,Dubai,346.61,53,2024-12-11,
5242,5242,5242, Robert,Tokyo,603.47,80,1955-12-02,False
5243,5243,5243,Dr. Sophia,LON,22.87,66,58GgNU,Y
5244,5244,5244,Dr. David,SYD,541.71,16,2023-10-24,Y
5245,5245,5245,Mrs. Michael,NYC,806.65,58,2023-09-08,No
5246,5246,5246,Mrs. Olivia,SYD,299.2,52,1959-07-27,False
5247,5247,5247,Mr. Sophia,NYC,271.79,31,1954-10-24,True
5248,5248,5248,Mr. Emily,Paris,970.83,95,H74phP,True
5249,5249,5249,Dr. Alice,TYO,901.69,6,1969-02-01,
5250,5250,5250, Emily,LON,500.95,14,2023-03-09,
5251,5251,5251,Dr. Alice,New York,989.04,88,1978-07-21,Yes
5252,5252,5252,Mr. Michael,TYO,38.96,32,QZQHyT,False
5253,5253,5253,Dr. Sophia,Tokyo,365.04,76,2010-06-07,
5254,5254,5254,Ms. Sophia,Dubai,279.03,4,1967-02-11,
5255,5255,5255, Michael,TYO,364.71,75,1971-10-14,N
5256,5256,5256, Michael,BER,376.93,85,1970-03-14,N
5257,5257,5257,Mr. Sophia,BOM,648.23,10,2024-10-27,No
5258,5258,5258,Mrs. David,Tokyo,933.41,95,2020-12-12,N
5259,5259,5259,Mrs. Emily,Tokyo,493.77,71,P1q0Em,No
5260,5260,5260,Dr. Michael,LON,769.39,38,2015-02-01,True
5261,5261,5261,Mrs. Olivia,SYD,572.27,20,1956-10-11,False
5262,5262,5262,Ms. John,SYD,40.04,32,2014-07-07,True
5263,5263,5263,Dr. Alice,BOM,613.09,76,1975-12-05,True
5264,5264,5264, Alice,PAR,672.7,18,gG0N5m,Yes
5265,5265,5265, John,London,626.19,46,2uTcwJ,Y
5266,5266,5266,Mrs. Emily,Paris,429.71,89,9JNrj3,False
5267,5267,5267,Dr. Emily,London,812.46,66,1952-04-15,No
5268,5268,5268,Mr. Robert,DBX,430.33,14,1969-09-15,
5269,5269,5269,Mr. Olivia,BOM,592.41,50,2015-04-23,
5270,5270,5270,Ms. Sophia,SYD,211.51,59,1952-06-04,No
5271,5271,5271,Ms. John,Mumbai,624.24,11,1963-11-25,True
5272,5272,5272, Alice,BER,48.57,93,1956-10-14,True
5273,5273,5273,Dr. Alice,Mumbai,540.64,96,1992-03-08,False
5274,5274,5274,Mrs. John,Sydney,217.03,44,1982-01-28,True
5275,5275,5275,Dr. Michael,TYO,629.93,24,2000-05-18,
5276,5276,5276,Mrs. Michael,Mumbai,530.4,39,1980-02-06,No
5277,5277,5277,Ms. Emily,Sydney,471.97,93,1974-01-05,No
5278,5278,5278,Dr. Emily,Mumbai,609.2,5,1968-09-28,No
5279,5279,5279, Olivia,SYD,885.95,45,2001-07-17,False
5280,5280,5280,Dr. John,Dubai,138.24,54,2018-09-26,True
5281,5281,5281,Ms. Sophia,Mumbai,350.09,74,1979-01-21,Y
5282,5282,5282,Mrs. Michael,BOM,649.6,28,1965-12-14,No
5283,5283,5283, Sophia,New York,884.05,17,2000-10-03,Y
5284,5284,5284,Dr. Olivia,Tokyo,810.55,3,1991-07-10,False
5285,5285,5285,Mrs. Michael,DBX,313.89,6,2004-03-23,True
5286,5286,5286,Ms. Alice,NYC,183.74,20,1953-04-08,True
5287,5287,5287, David,Mumbai,978.69,97,1976-05-27,Y
5288,5288,5288,Mrs. Sophia,DBX,747.94,59,iBIG70,True
5289,5289,5289,Ms. Olivia,Mumbai,516.74,74,2022-09-19,Y
5290,5290,5290, David,LON,836.2,23,2012-02-24,Yes
5291,5291,5291,Mrs. Sophia,Sydney,203.22,43,2025-03-26,True
5292,5292,5292,Dr. Sophia,LON,345.91,69,2005-04-12,Yes
5293,5293,5293,Ms. John,London,729.83,10,1950-04-24,True
5294,5294,5294,Mr. Sophia,London,814.35,29,2018-07-12,False
5295,5295,5295,Mr. Emily,Sydney,660.17,60,1961-06-25,True
5296,5296,5296,Ms. Michael,SYD,240.49,58,xxrdzH,N
5297,5297,5297,Mrs. Olivia,BER,745.41,90,1956-07-26,Y
5298,5298,5298,Ms. Emily,Mumbai,577.7,58,1993-11-08,Yes
5299,5299,5299,Mrs. John,Tokyo,900.94,43,wllg7P,False
5300,5300,5300,Mr. Emily,DBX,356.99,77,2011-02-07,Yes
5301,5301,5301,Mrs. John,London,675.75,35,GJAhHA,Y
5302,5302,5302,Mr. David,PAR,409.42,33,2019-03-28,Yes
5303,5303,5303, Emily,PAR,214.82,21,1994-01-03,N
5304,5304,5304,Dr. Alice,Berlin,210.33,93,1962-08-05,
5305,5305,5305,Mrs. David,TYO,188.76,80,1964-09-25,
5306,5306,5306,Dr. Robert,Tokyo,85.61,28,1982-12-14,True
5307,5307,5307,Mr. Robert,Sydney,574.11,90,uoewma,N
5308,5308,5308,Dr. David,DBX,218.15,65,2009-02-23,Yes
5309,5309,5309,Dr. Sophia,SYD,801.72,96,2021-06-09,No
5310,5310,5310,Mr. John,LON,648.98,70,1991-07-21,N
5311,5311,5311,Ms. Sophia,DBX,85.13,98,1987-05-09,False
5312,5312,5312,Mrs. Robert,New York,398.25,80,lwAm1C,N
5313,5313,5313,Mr. John,London,858.1,33,2003-04-09,No
5314,5314,5314,Dr. Michael,Mumbai,598.97,3,2019-06-27,N
5315,5315,5315,Ms. Michael,BOM,765.25,58,YOtkYv,Y
5316,5316,5316,Mrs. Robert,DBX,991.28,5,1971-05-28,Y
5317,5317,5317,Dr. Sophia,Tokyo,469.43,10,2012-07-14,
5318,5318,5318,Mrs. Alice,London,50.8,96,1975-09-07,No
5319,5319,5319,Mrs. Michael,Dubai,55.09,31,2004-01-16,N
5320,5320,5320,Ms. Robert,Paris,312.9,90,1961-06-17,False
5321,5321,5321,Ms. Alice,LON,894.49,92,1975-12-06,N
5322,5322,5322,Ms. Robert,TYO,932.28,4,2005-01-21,N
5323,5323,5323,Mr. Alice,New York,719.54,12,1994-07-15,N
5324,5324,5324,Ms. Sophia,LON,885.39,27,1985-08-04,True
5325,5325,5325,Dr. Sophia,BER,753.34,24,1963-02-27,Y
5326,5326,5326,Mrs. David,PAR,956.9,28,1997-05-17,N
5327,5327,5327,Mr. Michael,London,310.36,29,2002-09-10,N
5328,5328,5328,Ms. Olivia,Tokyo,23.18,98,2009-02-22,Y
5329,5329,5329,Mr. David,Tokyo,742.61,24,1956-04-05,Yes
5330,5330,5330,Mr. David,Mumbai,467.58,85,1992-09-24,Y
5331,5331,5331,Dr. David,SYD,882.96,22,1965-08-10,No
5332,5332,5332,Ms. Emily,Paris,351.34,26,1962-05-04,No
5333,5333,5333,Ms. John,London,417.13,51,1993-05-01,True
5334,5334,5334,Ms. Alice,NYC,666.44,65,1968-03-22,No
5335,5335,5335,Mrs. John,BOM,321.36,10,1974-05-14,N
5336,5336,5336,Mrs. John,Sydney,659.8,90,1954-05-23,False
5337,5337,5337,Dr. Alice,Dubai,97.67,83,2020-10-06,Y
5338,5338,5338, Alice,BOM,778.69,56,1974-11-07,N
5339,5339,5339,Ms. John,Dubai,850.24,39,2017-07-24,True
5340,5340,5340,Ms. Michael,Dubai,217.52,41,6WL3HF,Yes
5341,5341,5341,Mr. Sophia,Berlin,323.06,100,1961-12-25,Y
5342,5342,5342,Ms. Sophia,DBX,415.35,72,1987-01-10,True
5343,5343,5343,Mr. Emily,Berlin,259.01,100,1978-06-17,False
5344,5344,5344,Dr. Robert,SYD,394.07,73,2023-03-02,Yes
5345,5345,5345,Mrs. Sophia,DBX,168.37,2,1979-01-17,
5346,5346,5346, Emily,NYC,921.12,16,1976-04-22,True
5347,5347,5347, Robert,Tokyo,792.22,21,2000-03-12,No
5348,5348,5348, Sophia,DBX,394.89,98,1965-02-28,N
5349,5349,5349,Ms. Sophia,PAR,986.56,38,1964-12-03,True
5350,5350,5350,Mrs. John,Tokyo,707.61,99,1970-01-13,Yes
5351,5351,5351, Olivia,Paris,589.06,3,1957-05-28,No
5352,5352,5352,Dr. David,PAR,901.54,60,1984-02-08,N
5353,5353,5353, Olivia,Tokyo,939.47,91,1955-06-14,No
5354,5354,5354,Ms. Olivia,SYD,58.21,35,1961-07-15,N
5355,5355,5355,Dr. Michael,Berlin,881.05,39,1957-11-21,Yes
5356,5356,5356,Mrs. Alice,Dubai,586.08,53,1988-03-06,Yes
5357,5357,5357,Ms. Olivia,SYD,543.59,15,1959-04-12,False
5358,5358,5358,Mrs. Olivia,LON,26.22,74,1986-02-03,
5359,5359,5359, Robert,LON,669.84,69,2022-02-14,No
5360,5360,5360,Mrs. Michael,TYO,275.77,36,2023-07-02,
5361,5361,5361,Ms. John,Paris,283.27,7,1984-02-01,
5362,5362,5362,Mr. Olivia,DBX,931.68,99,1978-05-11,True
5363,5363,5363,Dr. Emily,BER,856.47,3,1973-01-15,True
5364,5364,5364, Emily,London,688.07,17,1986-03-21,Yes
5365,5365,5365, John,Mumbai,148.07,95,cnXUic,False
5366,5366,5366,Ms. Sophia,LON,951.92,100,1960-01-24,Yes
5367,5367,5367,Mr. Michael,Mumbai,141.8,84,1979-07-18,Yes
5368,5368,5368,Ms. Michael,DBX,708.84,26,2013-11-07,True
5369,5369,5369,Mr. Sophia,Paris,726.85,52,2003-06-24,Yes
5370,5370,5370,Ms. Michael,NYC,138.45,92,1954-12-10,
5371,5371,5371, Emily,TYO,683.95,39,1985-11-10,N
5372,5372,5372,Mrs. Sophia,Dubai,188.81,64,2005-01-10,No
5373,5373,5373,Mr. John,DBX,84.16,51,2016-08-06,False
5374,5374,5374,Mrs. Emily,DBX,284.16,58,1989-03-13,N
5375,5375,5375,Dr. Robert,New York,736.01,92,1975-01-22,Yes
5376,5376,5376,Mrs. John,NYC,406.78,6,yyBBKC,True
5377,5377,5377, Michael,Berlin,442.5,81,2003-12-12,N
5378,5378,5378, John,NYC,818.13,58,1998-02-14,N
5379,5379,5379, Alice,New York,88.67,93,1969-10-15,True
5380,5380,5380, Olivia,Mumbai,323.13,41,2013-08-08,False
5381,5381,5381,Dr. Michael,New York,572.42,68,1969-05-15,No
5382,5382,5382,Mrs. Olivia,PAR,755.73,78,1994-02-18,N
5383,5383,5383,Mr. Emily,Sydney,221.73,38,1973-10-06,No
5384,5384,5384, Robert,Dubai,458.91,31,2012-01-22,False
5385,5385,5385,Mrs. Emily,BER,226.04,95,1952-01-02,Yes
5386,5386,5386,Mr. Michael,Paris,814.62,21,1982-04-11,Yes
5387,5387,5387,Ms. Alice,Berlin,152.18,31,2003-05-22,
5388,5388,5388, David,LON,414.79,56,2021-05-25,
5389,5389,5389, Michael,Paris,802.57,34,JRI0t4,
5390,5390,5390,Dr. Michael,London,732.16,6,0aEyLe,True
5391,5391,5391,Dr. Alice,PAR,481.47,95,2000-01-03,Y
5392,5392,5392,Mrs. Sophia,PAR,220.59,18,2007-04-13,
5393,5393,5393,Dr. Alice,BER,683.91,4,1989-05-26,Y
5394,5394,5394,Mr. Sophia,Tokyo,518.77,67,2015-05-08,Yes
5395,5395,5395,Ms. Michael,Tokyo,461.72,79,eP2Q8R,Y
5396,5396,5396,Dr. John,London,360.16,13,1975-08-04,Y
5397,5397,5397,Mr. Olivia,Mumbai,406.21,53,1952-04-12,False
5398,5398,5398,Mr. John,SYD,659.3,83,1983-05-02,No
5399,5399,5399, Emily,Paris,470.73,56,1955-09-22,Yes
5400,5400,5400,Mrs. Sophia,New York,548.11,62,1991-02-07,False
5401,5401,5401, David,LON,13.33,69,2007-04-22,Y
5402,5402,5402,Dr. John,Mumbai,589.95,21,1989-12-27,N
5403,5403,5403,Mr. Alice,BER,234.35,80,1984-02-21,N
5404,5404,5404,Ms. Sophia,NYC,471.58,86,1962-12-03,Yes
5405,5405,5405,Ms. Emily,Tokyo,620.07,55,2022-06-10,True
5406,5406,5406,Mrs. Olivia,LON,584.01,86,1965-08-01,N
5407,5407,5407,Mr. John,London,533.04,98,2012-08-27,False
5408,5408,5408,Mr. John,BER,358.19,78,2012-10-14,
5409,5409,5409,Mrs. Michael,DBX,356.36,86,1972-06-06,
5410,5410,5410, John,Mumbai,510.54,19,1973-09-26,Y
5411,5411,5411,Ms. David,PAR,200.99,64,1955-05-09,
5412,5412,5412,Mr. Emily,Berlin,982.28,19,1974-03-18,Yes
5413,5413,5413,Mr. Olivia,New York,584.48,72,XRWYIJ,No
5414,5414,5414,Mr. David,Mumbai,222.15,22,1998-04-24,Yes
5415,5415,5415,Mrs. Alice,Mumbai,443.4,87,1975-08-28,N
5416,5416,5416,Mrs. Emily,London,101.89,77,1953-06-14,Yes
5417,5417,5417,Mr. John,BER,340.15,93,2020-07-14,
5418,5418,5418,Ms. Olivia,BER,960.44,21,2018-01-26,
5419,5419,5419,Mr. Emily,DBX,910.08,5,1952-11-14,No
5420,5420,5420,Ms. Alice,NYC,752.47,80,1967-02-28,N
5421,5421,5421,Ms. Emily,PAR,396.62,36,2022-08-07,
5422,5422,5422,Mrs. John,PAR,342.24,81,1971-03-12,False
5423,5423,5423, John,Mumbai,876.42,68,1985-09-08,N
5424,5424,5424,Ms. Michael,PAR,47.09,11,2018-06-09,Y
5425,5425,5425,Dr. Sophia,Mumbai,620.25,52,Mrj7wc,Y
5426,5426,5426,Dr. Emily,London,660.05,23,2019-01-22,N
5427,5427,5427,Mr. David,DBX,781.0,64,2012-11-04,False
5428,5428,5428,Ms. Emily,Berlin,59.77,19,2011-10-13,N
5429,5429,5429,Dr. Michael,PAR,819.12,49,1986-10-01,Y
5430,5430,5430,Mr. David,LON,505.62,70,2021-03-11,Yes
5431,5431,5431,Mrs. Michael,BOM,557.45,52,1965-06-08,Yes
5432,5432,5432, Olivia,LON,652.39,11,hpT33J,Yes
5433,5433,5433, Robert,NYC,137.98,88,1956-08-17,Yes
5434,5434,5434, Michael,Sydney,445.87,85,3Zsxjf,No
5435,5435,5435,Ms. Alice,BOM,489.61,4,1966-01-16,N
5436,5436,5436,Dr. Robert,DBX,902.75,35,1960-05-02,Yes
5437,5437,5437,Mr. John,London,794.5,56,2015-01-07,
5438,5438,5438,Mrs. David,BOM,788.44,42,1950-10-18,Y
5439,5439,5439,Ms. Emily,DBX,642.97,35,1998-03-14,No
5440,5440,5440,Mr. David,New York,40.35,61,2016-10-16,Yes
5441,5441,5441,Mr. David,Tokyo,667.55,61,2014-10-07,Yes
5442,5442,5442, Sophia,PAR,806.91,88,2000-07-19,True
5443,5443,5443,Mr. Michael,LON,571.29,86,1964-06-05,True
5444,5444,5444, Alice,Mumbai,271.98,36,2012-10-15,False
5445,5445,5445, Alice,Sydney,420.41,82,1958-07-28,N
5446,5446,5446,Mrs. Robert,BOM,412.88,66,1950-07-22,N
5447,5447,5447,Mr. Robert,Berlin,89.89,41,2023-05-09,No
5448,5448,5448, Olivia,Dubai,238.17,53,1979-09-20,
5449,5449,5449,Dr. David,BOM,749.99,95,1990-10-03,N
5450,5450,5450,Mr. Emily,SYD,453.81,50,1954-05-03,No
5451,5451,5451,Mrs. Olivia,Berlin,699.13,75,UZIStZ,True
5452,5452,5452,Ms. Emily,NYC,644.02,72,1996-11-23,Y
5453,5453,5453, John,LON,931.04,15,1983-12-17,Yes
5454,5454,5454,Mrs. David,Sydney,445.72,56,1966-05-12,Y
5455,5455,5455,Mr. Robert,SYD,980.79,63,1990-04-26,False
5456,5456,5456,Mr. David,NYC,697.35,2,1986-01-06,N
5457,5457,5457,Ms. Michael,LON,800.11,8,1992-01-20,
5458,5458,5458, Robert,Mumbai,831.15,32,2018-05-16,False
5459,5459,5459, Sophia,BOM,712.44,74,1981-07-20,Yes
5460,5460,5460,Mr. Emily,Tokyo,370.78,42,1984-08-09,No
5461,5461,5461,Dr. Michael,London,693.95,40,6izBoC,N
5462,5462,5462,Ms. Alice,SYD,693.88,51,2000-05-03,Yes
5463,5463,5463,Mrs. Alice,SYD,346.95,53,yF3J3T,No
5464,5464,5464,Ms. Emily,SYD,518.3,37,1999-07-07,No
5465,5465,5465,Ms. Michael,Mumbai,40.74,7,1954-12-28,N
5466,5466,5466,Dr. John,SYD,801.66,23,2008-11-17,N
5467,5467,5467,Mrs. John,SYD,406.5,27,1971-08-04,
5468,5468,5468,Ms. Sophia,Tokyo,402.65,85,1995-01-16,True
5469,5469,5469, John,PAR,20.01,44,2003-04-15,Yes
5470,5470,5470, Olivia,BER,21.08,92,2001-03-14,
5471,5471,5471,Dr. Emily,BOM,484.38,82,2002-09-08,Y
5472,5472,5472,Dr. John,Tokyo,502.28,30,1960-09-20,
5473,5473,5473,Mrs. John,New York,728.32,38,1988-08-24,No
5474,5474,5474,Dr. Sophia,BER,125.62,69,1985-11-18,No
5475,5475,5475, Michael,LON,863.69,72,2010-01-22,N
5476,5476,5476,Mr. Sophia,DBX,218.29,38,1999-07-10,N
5477,5477,5477,Mr. Sophia,Paris,291.09,47,2015-02-12,Yes
5478,5478,5478, David,NYC,249.28,81,2024-07-19,
5479,5479,5479, Sophia,Mumbai,51.97,82,1991-01-17,False
5480,5480,5480, Robert,PAR,510.31,27,1972-06-22,True
5481,5481,5481,Mrs. Olivia,DBX,193.83,18,1981-07-09,
5482,5482,5482,Ms. David,BOM,927.3,10,e33eef,True
5483,5483,5483,Dr. Emily,PAR,95.14,100,1955-07-20,False
5484,5484,5484, John,PAR,693.7,79,2013-07-18,Yes
5485,5485,5485, John,TYO,739.86,1,1979-06-03,Yes
5486,5486,5486, John,Tokyo,109.18,39,2003-06-10,No
5487,5487,5487,Dr. Robert,NYC,938.55,56,1962-12-16,True
5488,5488,5488,Dr. Sophia,Berlin,843.23,71,1979-06-22,
5489,5489,5489,Mrs. David,TYO,924.23,94,1952-07-22,
5490,5490,5490, John,LON,975.85,49,1988-01-07,False
5491,5491,5491,Dr. Emily,Sydney,148.0,44,1959-06-23,No
5492,5492,5492, David,BER,853.98,40,2002-01-04,True
5493,5493,5493,Dr. Michael,TYO,246.77,97,1957-05-19,No
5494,5494,5494,Ms. John,Sydney,309.64,88,1992-09-23,
5495,5495,5495,Mrs. Robert,London,873.27,16,2016-07-01,No
5496,5496,5496,Dr. John,PAR,254.8,24,1963-02-04,Y
5497,5497,5497,Ms. Robert,Paris,283.83,30,1990-04-25,False
5498,5498,5498,Dr. Alice,NYC,331.61,14,2024-09-13,Y
5499,5499,5499, Olivia,TYO,411.47,32,1950-11-17,
5500,5500,5500,Mrs. John,Dubai,361.12,55,2018-04-19,Y
5501,5501,5501,Mr. Michael,Mumbai,384.72,85,2023-07-02,True
5502,5502,5502, Alice,Tokyo,682.05,18,2009-02-12,No
5503,5503,5503,Dr. Emily,London,189.47,88,1979-03-03,
5504,5504,5504,Dr. Emily,New York,155.5,94,1960-02-06,
5505,5505,5505,Mr. Emily,PAR,32.58,7,2005-04-08,True
5506,5506,5506,Mr. Sophia,SYD,443.97,1,2024-08-21,True
5507,5507,5507,Ms. John,Berlin,48.93,72,1989-02-23,False
5508,5508,5508,Mr. Sophia,NYC,875.9,25,1988-03-17,
5509,5509,5509, Robert,TYO,331.76,27,1959-07-10,False
5510,5510,5510,Mrs. John,BER,591.82,64,1951-07-19,No
5511,5511,5511,Ms. Sophia,Paris,796.43,97,1967-03-27,Yes
5512,5512,5512, Alice,LON,625.28,34,1981-06-16,
5513,5513,5513,Mr. Sophia,NYC,957.51,48,1960-09-16,False
5514,5514,5514, Robert,Mumbai,57.03,87,2020-07-07,Yes
5515,5515,5515,Mr. Michael,DBX,736.66,78,1990-11-21,No
5516,5516,5516,Dr. Sophia,TYO,952.73,93,1957-03-28,
5517,5517,5517,Mrs. Alice,PAR,877.79,59,1973-11-13,True
5518,5518,5518,Mr. John,SYD,492.96,62,1991-07-04,Y
5519,5519,5519,Mr. Sophia,LON,484.16,49,1987-02-05,N
5520,5520,5520,Mr. Alice,Tokyo,873.06,41,1957-08-25,True
5521,5521,5521,Dr. John,Sydney,974.24,50,1959-05-19,N
5522,5522,5522,Dr. Olivia,Mumbai,757.26,98,2008-07-14,No
5523,5523,5523,Mr. Alice,Sydney,322.05,47,1988-02-07,True
5524,5524,5524,Ms. Michael,Mumbai,842.36,82,VrQzoF,No
5525,5525,5525,Dr. Sophia,TYO,862.58,34,1972-12-20,
5526,5526,5526, Robert,DBX,318.92,8,1982-04-10,Yes
5527,5527,5527,Ms. John,TYO,243.0,42,1952-05-02,False
5528,5528,5528,Mrs. Emily,LON,510.12,29,1959-11-22,False
5529,5529,5529,Mrs. Sophia,SYD,249.25,26,1982-04-23,Yes
5530,5530,5530,Mr. Emily,TYO,100.48,42,1963-03-27,
